"StoreID","IsHoliday","IsOpen","HasPromotions","StoreType","AssortmentType","NearestCompetitor","Region","NumberOfSales","Region_AreaKM2","Region_GDP","Region_PopulationK","Year","Month (number)","Week","Day of year","Day of month","Day of week (number)","ID"
"1022",0,1,1,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,10,68,9,6,"1351_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,10,69,10,7,"1352_Test"
"1022",0,0,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,11,70,11,1,"1353_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,11,71,12,2,"1354_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,11,72,13,3,"1355_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,11,73,14,4,"1356_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,11,74,15,5,"1357_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,11,75,16,6,"1358_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,11,76,17,7,"1359_Test"
"1022",0,0,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,12,77,18,1,"1360_Test"
"1022",0,1,1,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,12,78,19,2,"1361_Test"
"1022",0,1,1,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,12,79,20,3,"1362_Test"
"1022",0,1,1,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,12,80,21,4,"1363_Test"
"1022",0,1,1,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,12,81,22,5,"1364_Test"
"1022",0,1,1,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,12,82,23,6,"1365_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,12,83,24,7,"1366_Test"
"1022",0,0,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,13,84,25,1,"1367_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,13,85,26,2,"1368_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,13,86,27,3,"1369_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,13,87,28,4,"1370_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,13,88,29,5,"1371_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,13,89,30,6,"1372_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,3,13,90,31,7,"1373_Test"
"1022",0,0,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,14,91,1,1,"1374_Test"
"1022",0,1,1,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,14,92,2,2,"1375_Test"
"1022",0,1,1,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,14,93,3,3,"1376_Test"
"1022",0,1,1,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,14,94,4,4,"1377_Test"
"1022",0,1,1,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,14,95,5,5,"1378_Test"
"1022",1,0,1,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,14,96,6,6,"1379_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,14,97,7,7,"1380_Test"
"1022",0,0,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,15,98,8,1,"1381_Test"
"1022",1,0,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,15,99,9,2,"1382_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,15,100,10,3,"1383_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,15,101,11,4,"1384_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,15,102,12,5,"1385_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,15,103,13,6,"1386_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,15,104,14,7,"1387_Test"
"1022",0,0,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,16,105,15,1,"1388_Test"
"1022",0,1,1,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,16,106,16,2,"1389_Test"
"1022",0,1,1,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,16,107,17,3,"1390_Test"
"1022",0,1,1,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,16,108,18,4,"1391_Test"
"1022",0,1,1,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,16,109,19,5,"1392_Test"
"1022",0,1,1,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,16,110,20,6,"1393_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,16,111,21,7,"1394_Test"
"1022",0,0,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,17,112,22,1,"1395_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,17,113,23,2,"1396_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,17,114,24,3,"1397_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,17,115,25,4,"1398_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,17,116,26,5,"1399_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,17,117,27,6,"1400_Test"
"1022",0,1,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,17,118,28,7,"1401_Test"
"1022",0,0,0,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,18,119,29,1,"1402_Test"
"1022",0,1,1,"Super Market","With Non-Food Department",38159,"5",,9337,10242,1064,2018,4,18,120,30,2,"1403_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,9,60,1,5,"1404_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,9,61,2,6,"1405_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,9,62,3,7,"1406_Test"
"1023",0,0,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,10,63,4,1,"1407_Test"
"1023",0,1,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,10,64,5,2,"1408_Test"
"1023",0,1,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,10,65,6,3,"1409_Test"
"1023",0,1,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,10,66,7,4,"1410_Test"
"1023",0,1,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,10,67,8,5,"1411_Test"
"1023",0,1,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,10,68,9,6,"1412_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,10,69,10,7,"1413_Test"
"1023",0,0,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,11,70,11,1,"1414_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,11,71,12,2,"1415_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,11,72,13,3,"1416_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,11,73,14,4,"1417_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,11,74,15,5,"1418_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,11,75,16,6,"1419_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,11,76,17,7,"1420_Test"
"1023",0,0,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,12,77,18,1,"1421_Test"
"1023",0,1,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,12,78,19,2,"1422_Test"
"1023",0,1,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,12,79,20,3,"1423_Test"
"1023",0,1,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,12,80,21,4,"1424_Test"
"1023",0,1,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,12,81,22,5,"1425_Test"
"1023",0,1,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,12,82,23,6,"1426_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,12,83,24,7,"1427_Test"
"1023",0,0,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,13,84,25,1,"1428_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,13,85,26,2,"1429_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,13,86,27,3,"1430_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,13,87,28,4,"1431_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,13,88,29,5,"1432_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,13,89,30,6,"1433_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,3,13,90,31,7,"1434_Test"
"1023",0,0,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,14,91,1,1,"1435_Test"
"1023",0,1,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,14,92,2,2,"1436_Test"
"1023",0,1,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,14,93,3,3,"1437_Test"
"1023",0,1,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,14,94,4,4,"1438_Test"
"1023",0,1,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,14,95,5,5,"1439_Test"
"1023",1,0,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,14,96,6,6,"1440_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,14,97,7,7,"1441_Test"
"1023",0,0,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,15,98,8,1,"1442_Test"
"1023",1,0,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,15,99,9,2,"1443_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,15,100,10,3,"1444_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,15,101,11,4,"1445_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,15,102,12,5,"1446_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,15,103,13,6,"1447_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,15,104,14,7,"1448_Test"
"1023",0,0,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,16,105,15,1,"1449_Test"
"1023",0,1,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,16,106,16,2,"1450_Test"
"1023",0,1,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,16,107,17,3,"1451_Test"
"1023",0,1,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,16,108,18,4,"1452_Test"
"1023",0,1,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,16,109,19,5,"1453_Test"
"1023",0,1,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,16,110,20,6,"1454_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,16,111,21,7,"1455_Test"
"1023",0,0,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,17,112,22,1,"1456_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,17,113,23,2,"1457_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,17,114,24,3,"1458_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,17,115,25,4,"1459_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,17,116,26,5,"1460_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,17,117,27,6,"1461_Test"
"1023",0,1,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,17,118,28,7,"1462_Test"
"1023",0,0,0,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,18,119,29,1,"1463_Test"
"1023",0,1,1,"Hyper Market","General",10988,"10",,7215,11849,1293,2018,4,18,120,30,2,"1464_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,9,60,1,5,"1465_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,9,61,2,6,"1466_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,9,62,3,7,"1467_Test"
"1024",0,0,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,10,63,4,1,"1468_Test"
"1024",0,1,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,10,64,5,2,"1469_Test"
"1024",0,1,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,10,65,6,3,"1470_Test"
"1024",0,1,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,10,66,7,4,"1471_Test"
"1024",0,1,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,10,67,8,5,"1472_Test"
"1024",0,1,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,10,68,9,6,"1473_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,10,69,10,7,"1474_Test"
"1024",0,0,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,11,70,11,1,"1475_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,11,71,12,2,"1476_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,11,72,13,3,"1477_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,11,73,14,4,"1478_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,11,74,15,5,"1479_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,11,75,16,6,"1480_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,11,76,17,7,"1481_Test"
"1024",0,0,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,12,77,18,1,"1482_Test"
"1024",0,1,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,12,78,19,2,"1483_Test"
"1024",0,1,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,12,79,20,3,"1484_Test"
"1024",0,1,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,12,80,21,4,"1485_Test"
"1024",0,1,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,12,81,22,5,"1486_Test"
"1024",0,1,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,12,82,23,6,"1487_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,12,83,24,7,"1488_Test"
"1024",0,0,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,13,84,25,1,"1489_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,13,85,26,2,"1490_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,13,86,27,3,"1491_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,13,87,28,4,"1492_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,13,88,29,5,"1493_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,13,89,30,6,"1494_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,3,13,90,31,7,"1495_Test"
"1024",0,0,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,14,91,1,1,"1496_Test"
"1024",0,1,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,14,92,2,2,"1497_Test"
"1024",0,1,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,14,93,3,3,"1498_Test"
"1024",0,1,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,14,94,4,4,"1499_Test"
"1024",0,1,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,14,95,5,5,"1500_Test"
"1024",1,0,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,14,96,6,6,"1501_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,14,97,7,7,"1502_Test"
"1024",0,0,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,15,98,8,1,"1503_Test"
"1024",1,0,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,15,99,9,2,"1504_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,15,100,10,3,"1505_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,15,101,11,4,"1506_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,15,102,12,5,"1507_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,15,103,13,6,"1508_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,15,104,14,7,"1509_Test"
"1024",0,0,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,16,105,15,1,"1510_Test"
"1024",0,1,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,16,106,16,2,"1511_Test"
"1024",0,1,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,16,107,17,3,"1512_Test"
"1024",0,1,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,16,108,18,4,"1513_Test"
"1024",0,1,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,16,109,19,5,"1514_Test"
"1024",0,1,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,16,110,20,6,"1515_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,16,111,21,7,"1516_Test"
"1024",0,0,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,17,112,22,1,"1517_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,17,113,23,2,"1518_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,17,114,24,3,"1519_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,17,115,25,4,"1520_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,17,116,26,5,"1521_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,17,117,27,6,"1522_Test"
"1024",0,1,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,17,118,28,7,"1523_Test"
"1024",0,0,0,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,18,119,29,1,"1524_Test"
"1024",0,1,1,"Hyper Market","General",76,"1",,7385,9893,1018,2018,4,18,120,30,2,"1525_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,9,60,1,5,"1526_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,9,61,2,6,"1527_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,9,62,3,7,"1528_Test"
"1025",0,0,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,10,63,4,1,"1529_Test"
"1025",0,1,1,"Super Market","General",692,"6",,16327,15931,4911,2018,3,10,64,5,2,"1530_Test"
"1025",0,1,1,"Super Market","General",692,"6",,16327,15931,4911,2018,3,10,65,6,3,"1531_Test"
"1025",0,1,1,"Super Market","General",692,"6",,16327,15931,4911,2018,3,10,66,7,4,"1532_Test"
"1025",0,1,1,"Super Market","General",692,"6",,16327,15931,4911,2018,3,10,67,8,5,"1533_Test"
"1025",0,1,1,"Super Market","General",692,"6",,16327,15931,4911,2018,3,10,68,9,6,"1534_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,10,69,10,7,"1535_Test"
"1025",0,0,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,11,70,11,1,"1536_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,11,71,12,2,"1537_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,11,72,13,3,"1538_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,11,73,14,4,"1539_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,11,74,15,5,"1540_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,11,75,16,6,"1541_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,11,76,17,7,"1542_Test"
"1025",0,0,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,12,77,18,1,"1543_Test"
"1025",0,1,1,"Super Market","General",692,"6",,16327,15931,4911,2018,3,12,78,19,2,"1544_Test"
"1025",0,1,1,"Super Market","General",692,"6",,16327,15931,4911,2018,3,12,79,20,3,"1545_Test"
"1025",0,1,1,"Super Market","General",692,"6",,16327,15931,4911,2018,3,12,80,21,4,"1546_Test"
"1025",0,1,1,"Super Market","General",692,"6",,16327,15931,4911,2018,3,12,81,22,5,"1547_Test"
"1025",0,1,1,"Super Market","General",692,"6",,16327,15931,4911,2018,3,12,82,23,6,"1548_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,12,83,24,7,"1549_Test"
"1025",0,0,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,13,84,25,1,"1550_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,13,85,26,2,"1551_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,13,86,27,3,"1552_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,13,87,28,4,"1553_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,13,88,29,5,"1554_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,13,89,30,6,"1555_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,3,13,90,31,7,"1556_Test"
"1025",0,0,0,"Super Market","General",692,"6",,16327,15931,4911,2018,4,14,91,1,1,"1557_Test"
"1025",0,1,1,"Super Market","General",692,"6",,16327,15931,4911,2018,4,14,92,2,2,"1558_Test"
"1025",0,1,1,"Super Market","General",692,"6",,16327,15931,4911,2018,4,14,93,3,3,"1559_Test"
"1025",0,1,1,"Super Market","General",692,"6",,16327,15931,4911,2018,4,14,94,4,4,"1560_Test"
"1025",0,1,1,"Super Market","General",692,"6",,16327,15931,4911,2018,4,14,95,5,5,"1561_Test"
"1025",1,0,1,"Super Market","General",692,"6",,16327,15931,4911,2018,4,14,96,6,6,"1562_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,4,14,97,7,7,"1563_Test"
"1025",0,0,0,"Super Market","General",692,"6",,16327,15931,4911,2018,4,15,98,8,1,"1564_Test"
"1025",1,0,0,"Super Market","General",692,"6",,16327,15931,4911,2018,4,15,99,9,2,"1565_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,4,15,100,10,3,"1566_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,4,15,101,11,4,"1567_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,4,15,102,12,5,"1568_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,4,15,103,13,6,"1569_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,4,15,104,14,7,"1570_Test"
"1025",0,0,0,"Super Market","General",692,"6",,16327,15931,4911,2018,4,16,105,15,1,"1571_Test"
"1025",0,1,1,"Super Market","General",692,"6",,16327,15931,4911,2018,4,16,106,16,2,"1572_Test"
"1025",0,1,1,"Super Market","General",692,"6",,16327,15931,4911,2018,4,16,107,17,3,"1573_Test"
"1025",0,1,1,"Super Market","General",692,"6",,16327,15931,4911,2018,4,16,108,18,4,"1574_Test"
"1025",0,1,1,"Super Market","General",692,"6",,16327,15931,4911,2018,4,16,109,19,5,"1575_Test"
"1025",0,1,1,"Super Market","General",692,"6",,16327,15931,4911,2018,4,16,110,20,6,"1576_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,4,16,111,21,7,"1577_Test"
"1025",0,0,0,"Super Market","General",692,"6",,16327,15931,4911,2018,4,17,112,22,1,"1578_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,4,17,113,23,2,"1579_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,4,17,114,24,3,"1580_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,4,17,115,25,4,"1581_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,4,17,116,26,5,"1582_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,4,17,117,27,6,"1583_Test"
"1025",0,1,0,"Super Market","General",692,"6",,16327,15931,4911,2018,4,17,118,28,7,"1584_Test"
"1025",0,0,0,"Super Market","General",692,"6",,16327,15931,4911,2018,4,18,119,29,1,"1585_Test"
"1025",0,1,1,"Super Market","General",692,"6",,16327,15931,4911,2018,4,18,120,30,2,"1586_Test"
"1026",0,1,0,"Standard Market","With Non-Food Department",2839,"3",,407,13155,1584,2018,3,9,60,1,5,"1587_Test"
"1026",0,1,0,"Standard Market","With Non-Food Department",2839,"3",,407,13155,1584,2018,3,9,61,2,6,"1588_Test"
"1026",0,1,0,"Standard Market","With Non-Food Department",2839,"3",,407,13155,1584,2018,3,9,62,3,7,"1589_Test"
"1026",0,0,0,"Standard Market","With Non-Food Department",2839,"3",,407,13155,1584,2018,3,10,63,4,1,"1590_Test"
"1026",0,1,1,"Standard Market","With Non-Food Department",2839,"3",,407,13155,1584,2018,3,10,64,5,2,"1591_Test"
"1026",0,1,1,"Standard Market","With Non-Food Department",2839,"3",,407,13155,1584,2018,3,10,65,6,3,"1592_Test"
