StoreID,Date,IsHoliday,IsOpen,HasPromotions,StoreType,AssortmentType,NearestCompetitor,Region,NumberOfCustomers,NumberOfSales,Region_AreaKM2,Region_GDP,Region_PopulationK,CloudCover,Events,Max_Dew_PointC,Max_Gust_SpeedKm_h,Max_Humidity,Max_Sea_Level_PressurehPa,Max_TemperatureC,Max_VisibilityKm,Max_Wind_SpeedKm_h,Mean_Dew_PointC,Mean_Humidity,Mean_Sea_Level_PressurehPa,Mean_TemperatureC,Mean_VisibilityKm,Mean_Wind_SpeedKm_h,Min_Dew_PointC,Min_Humidity,Min_Sea_Level_PressurehPa,Min_TemperatureC,Min_VisibilitykM,Precipitationmm,WindDirDegrees
1004,27/09/2016,0,1,1,Hyper Market,General,11805,2,217,4411,32221,16186,5727,4.0,Fog,12,,100,1022,20,10.0,8,9,82,1018,13,9.0,5,6,52,1015,6,4.0,0.0,221
1004,28/09/2016,0,1,1,Hyper Market,General,11805,2,214,3926,32221,16186,5727,4.0,Fog,14,,100,1015,22,10.0,13,11,84,1013,13,10.0,5,5,60,1011,5,8.0,0.0,244
1004,29/09/2016,0,1,1,Hyper Market,General,11805,2,192,4164,32221,16186,5727,6.0,Rain,15,45.0,100,1016,17,10.0,23,13,89,1014,14,10.0,11,11,77,1012,12,6.0,0.0,264
1004,30/09/2016,0,1,1,Hyper Market,General,11805,2,212,4325,32221,16186,5727,6.0,Fog,13,,100,1017,15,9.0,13,11,91,1016,12,7.0,8,10,82,1015,10,3.0,0.0,46
1004,01/10/2016,0,1,0,Hyper Market,General,11805,2,230,4645,32221,16186,5727,5.0,Fog,12,,100,1016,16,10.0,16,9,88,1013,11,7.0,10,6,72,1011,6,0.0,0.0,71
1004,02/10/2016,0,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,6.0,,8,,82,1012,14,10.0,32,7,73,1009,11,10.0,19,5,59,1007,9,10.0,0.0,77
1004,03/10/2016,0,1,0,Hyper Market,General,11805,2,213,3892,32221,16186,5727,6.0,,8,,87,1010,12,10.0,21,6,80,1008,10,10.0,14,5,71,1007,8,10.0,0.0,78
1004,04/10/2016,0,1,0,Hyper Market,General,11805,2,206,4040,32221,16186,5727,7.0,,8,,93,1016,11,10.0,13,7,84,1012,9,10.0,8,6,71,1010,8,10.0,0.0,56
1004,05/10/2016,0,1,0,Hyper Market,General,11805,2,227,4134,32221,16186,5727,4.0,Fog,7,42.0,100,1023,12,10.0,27,3,76,1020,7,6.0,13,0,47,1016,3,0.0,0.0,76
1004,06/10/2016,1,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,,,2,,87,1023,13,,27,1,66,1022,7,,16,-1,44,1021,1,,0.0,81
1004,07/10/2016,0,1,0,Hyper Market,General,11805,2,239,4412,32221,16186,5727,6.0,Rain,8,,93,1024,11,10.0,14,4,84,1022,7,10.0,11,1,76,1019,3,10.0,0.0,83
1004,08/10/2016,0,1,0,Hyper Market,General,11805,2,209,3748,32221,16186,5727,7.0,Fog-Rain,10,,100,1019,10,10.0,13,7,94,1017,7,6.0,6,2,87,1016,3,3.0,0.0,51
1004,09/10/2016,0,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,6.0,Fog,13,,100,1025,16,10.0,13,12,92,1022,13,8.0,8,10,72,1019,10,2.0,0.0,13
1004,10/10/2016,0,1,1,Hyper Market,General,11805,2,254,5348,32221,16186,5727,6.0,Fog,12,,100,1026,15,10.0,16,10,92,1025,11,6.0,6,8,77,1023,8,1.0,0.0,47
1004,11/10/2016,0,1,1,Hyper Market,General,11805,2,234,4938,32221,16186,5727,6.0,Fog,10,,100,1025,12,10.0,11,9,96,1024,9,5.0,6,7,82,1024,7,0.0,0.0,53
1004,12/10/2016,0,1,1,Hyper Market,General,11805,2,219,4687,32221,16186,5727,6.0,Rain,11,,100,1024,14,8.0,13,10,91,1020,12,5.0,6,9,72,1015,11,3.0,0.0,261
1004,13/10/2016,0,1,1,Hyper Market,General,11805,2,161,3090,32221,16186,5727,6.0,Rain,10,,100,1014,12,10.0,32,7,93,1010,7,9.0,11,3,82,1006,3,4.0,0.0,213
1004,14/10/2016,0,1,1,Hyper Market,General,11805,2,221,4287,32221,16186,5727,6.0,Fog-Rain,5,,100,1018,7,10.0,16,3,96,1014,3,9.0,10,1,81,1010,1,5.0,0.0,222
1004,15/10/2016,0,1,0,Hyper Market,General,11805,2,200,3856,32221,16186,5727,6.0,Fog-Rain,5,,100,1018,8,10.0,32,3,93,1016,4,7.0,13,1,71,1014,1,4.0,0.0,97
1004,16/10/2016,0,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,5.0,Fog-Rain,6,,100,1022,14,10.0,13,4,84,1020,7,8.0,6,0,58,1018,0,5.0,0.0,140
1004,17/10/2016,0,1,0,Hyper Market,General,11805,2,195,3578,32221,16186,5727,,Fog,8,,100,1021,14,10.0,11,5,88,1019,7,9.0,5,1,63,1017,1,3.0,0.0,70
1004,18/10/2016,0,1,0,Hyper Market,General,11805,2,178,3379,32221,16186,5727,6.0,Rain-Thunderstorm,11,45.0,100,1017,16,10.0,27,8,90,1013,11,9.0,8,6,59,1010,6,6.0,0.0,204
1004,19/10/2016,0,1,0,Hyper Market,General,11805,2,187,3682,32221,16186,5727,6.0,Fog-Rain,8,,100,1017,10,10.0,27,6,92,1014,8,10.0,16,5,76,1009,5,7.0,0.0,254
1004,20/10/2016,0,1,0,Hyper Market,General,11805,2,175,3213,32221,16186,5727,4.0,Fog-Rain,9,42.0,100,1019,15,10.0,34,6,82,1017,8,8.0,11,0,55,1015,0,3.0,0.0,255
1004,21/10/2016,0,1,0,Hyper Market,General,11805,2,178,3219,32221,16186,5727,5.0,Rain,10,,100,1020,15,10.0,23,8,84,1019,11,10.0,14,6,63,1018,7,8.0,0.0,315
1004,22/10/2016,0,1,0,Hyper Market,General,11805,2,201,3789,32221,16186,5727,5.0,Fog,11,,100,1019,17,10.0,13,7,91,1017,9,8.0,10,2,67,1016,2,0.0,0.0,89
1004,23/10/2016,0,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,7.0,Fog-Rain,13,,100,1020,20,10.0,16,10,86,1018,12,10.0,5,5,56,1017,5,8.0,0.0,295
1004,24/10/2016,0,1,1,Hyper Market,General,11805,2,244,5198,32221,16186,5727,4.0,Fog-Rain,13,,100,1021,20,10.0,11,12,86,1019,14,10.0,5,9,56,1018,9,8.0,0.0,155
1004,25/10/2016,0,1,1,Hyper Market,General,11805,2,205,4069,32221,16186,5727,6.0,Fog,14,,100,1018,21,10.0,14,11,89,1015,13,10.0,6,7,60,1011,7,8.0,0.0,73
1004,26/10/2016,0,1,1,Hyper Market,General,11805,2,201,3893,32221,16186,5727,7.0,Fog-Rain,13,,100,1018,15,10.0,21,11,94,1013,11,10.0,10,8,82,1010,8,8.0,0.0,153
1004,27/10/2016,0,1,1,Hyper Market,General,11805,2,205,3943,32221,16186,5727,3.0,Fog-Rain,12,,100,1021,18,10.0,11,11,86,1019,13,10.0,6,8,63,1017,8,10.0,0.0,125
1004,28/10/2016,0,1,1,Hyper Market,General,11805,2,202,3911,32221,16186,5727,4.0,Fog,14,,100,1019,18,10.0,11,10,93,1018,12,4.0,5,6,68,1017,6,0.0,0.0,66
1004,29/10/2016,0,1,0,Hyper Market,General,11805,2,205,4117,32221,16186,5727,5.0,Fog,13,,100,1020,23,10.0,16,9,83,1018,13,5.0,6,4,46,1016,4,1.0,0.0,208
1004,30/10/2016,0,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,5.0,Fog-Rain,12,39.0,100,1017,18,10.0,34,9,83,1015,12,7.0,11,7,63,1012,7,0.0,0.0,235
1004,31/10/2016,0,1,0,Hyper Market,General,11805,2,190,3517,32221,16186,5727,1.0,,12,,94,1015,22,10.0,29,9,63,1011,16,10.0,13,4,35,1008,10,10.0,0.0,205
1004,01/11/2016,0,1,0,Hyper Market,General,11805,2,187,3769,32221,16186,5727,5.0,Rain,9,,94,1020,14,10.0,24,7,79,1017,11,10.0,16,6,63,1013,9,10.0,0.0,236
1004,02/11/2016,0,1,0,Hyper Market,General,11805,2,195,3305,32221,16186,5727,5.0,Fog-Rain,8,,100,1027,12,10.0,16,6,87,1024,7,9.0,8,2,67,1020,2,0.0,0.0,226
1004,03/11/2016,0,1,0,Hyper Market,General,11805,2,231,4460,32221,16186,5727,8.0,Fog,7,,100,1027,7,10.0,16,4,96,1025,3,5.0,8,1,87,1023,1,0.0,0.0,84
1004,04/11/2016,1,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,7.0,Fog,7,,100,1024,8,10.0,14,6,94,1020,7,7.0,8,4,87,1015,6,3.0,0.0,113
1004,05/11/2016,0,1,0,Hyper Market,General,11805,2,220,4361,32221,16186,5727,8.0,Rain,11,48.0,100,1014,17,9.0,37,8,86,1010,11,6.0,10,5,67,1009,5,4.0,0.0,223
1004,06/11/2016,0,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,6.0,Rain,10,61.0,100,1012,11,10.0,47,6,85,1009,8,10.0,14,2,66,1005,5,6.0,0.0,239
1004,07/11/2016,0,1,1,Hyper Market,General,11805,2,254,5512,32221,16186,5727,7.0,Rain,7,,87,1010,12,10.0,32,3,73,1000,7,10.0,13,1,54,994,3,10.0,0.0,199
1004,08/11/2016,0,1,1,Hyper Market,General,11805,2,226,5141,32221,16186,5727,5.0,Rain,7,37.0,93,1004,9,10.0,27,2,75,1000,6,10.0,19,-1,50,996,3,10.0,0.0,252
1004,09/11/2016,0,1,1,Hyper Market,General,11805,2,180,4397,32221,16186,5727,6.0,Rain,11,60.0,100,1011,13,10.0,39,7,89,1005,10,9.0,26,4,72,998,7,3.0,0.0,258
1004,10/11/2016,0,1,1,Hyper Market,General,11805,2,196,3911,32221,16186,5727,5.0,,9,63.0,87,1015,17,10.0,39,8,71,1013,13,10.0,26,6,55,1011,8,10.0,0.0,238
1004,11/11/2016,0,1,1,Hyper Market,General,11805,2,218,4262,32221,16186,5727,6.0,,10,,93,1014,18,10.0,16,8,75,1012,12,10.0,8,5,52,1009,7,10.0,0.0,217
1004,12/11/2016,0,1,0,Hyper Market,General,11805,2,217,4476,32221,16186,5727,6.0,Rain,9,55.0,100,1016,11,10.0,35,6,88,1013,7,10.0,14,3,66,1009,4,9.0,0.0,225
1004,13/11/2016,0,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,7.0,Rain,6,,100,1019,7,10.0,27,3,92,1008,4,9.0,13,2,81,1001,2,8.0,0.0,221
1004,14/11/2016,0,1,0,Hyper Market,General,11805,2,202,3628,32221,16186,5727,6.0,Fog-Rain,3,,100,1031,6,10.0,19,2,90,1027,3,10.0,11,0,76,1019,0,8.0,0.0,319
1004,15/11/2016,0,1,0,Hyper Market,General,11805,2,192,3771,32221,16186,5727,7.0,Fog,2,,100,1030,3,10.0,16,1,94,1026,1,7.0,10,-1,87,1024,-1,0.0,0.0,77
1004,16/11/2016,0,1,0,Hyper Market,General,11805,2,178,3358,32221,16186,5727,7.0,,4,,100,1030,5,9.0,13,2,92,1028,3,6.0,8,1,81,1025,2,3.0,0.0,280
1004,17/11/2016,0,1,0,Hyper Market,General,11805,2,174,3015,32221,16186,5727,7.0,Rain,3,,100,1026,4,8.0,21,2,96,1021,3,5.0,11,1,87,1019,2,4.0,0.0,40
1004,18/11/2016,0,1,0,Hyper Market,General,11805,2,182,3463,32221,16186,5727,7.0,Fog-Rain,3,,100,1027,4,10.0,21,2,98,1023,1,7.0,10,-1,93,1020,-1,1.0,0.0,57
1004,19/11/2016,0,1,0,Hyper Market,General,11805,2,206,4159,32221,16186,5727,8.0,,4,,100,1029,5,8.0,19,4,98,1027,4,5.0,11,3,87,1025,3,3.0,0.0,59
1004,20/11/2016,0,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,8.0,,4,,93,1025,5,9.0,14,3,92,1022,4,7.0,11,3,87,1018,4,5.0,0.0,107
1004,21/11/2016,0,1,1,Hyper Market,General,11805,2,237,4978,32221,16186,5727,7.0,Fog,4,,100,1018,6,10.0,14,3,96,1013,3,7.0,8,1,87,1009,1,0.0,0.0,115
1004,22/11/2016,0,1,1,Hyper Market,General,11805,2,216,4690,32221,16186,5727,8.0,Fog-Rain,5,,100,1009,5,10.0,21,3,100,1004,3,3.0,13,2,100,1002,2,0.0,0.0,42
1004,23/11/2016,0,1,1,Hyper Market,General,11805,2,204,3874,32221,16186,5727,7.0,Rain,3,,100,1004,4,10.0,23,2,93,1003,3,10.0,16,1,81,1002,2,10.0,0.0,261
1004,24/11/2016,0,1,1,Hyper Market,General,11805,2,207,4353,32221,16186,5727,6.0,Rain-Snow,3,,100,1002,4,10.0,19,2,95,998,3,10.0,8,1,87,995,2,10.0,0.0,54
1004,25/11/2016,0,1,1,Hyper Market,General,11805,2,206,4363,32221,16186,5727,7.0,,3,,100,1007,5,10.0,14,2,93,1002,3,10.0,10,2,81,997,2,9.0,0.0,16
1004,26/11/2016,0,1,0,Hyper Market,General,11805,2,177,3300,32221,16186,5727,7.0,Rain,6,,100,1011,6,10.0,24,4,97,1009,4,7.0,13,3,93,1007,4,3.0,0.0,30
1004,27/11/2016,0,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,7.0,Rain-Snow,5,40.0,100,1020,5,10.0,23,2,89,1014,3,10.0,13,0,81,1011,1,3.0,0.0,330
1004,28/11/2016,0,1,0,Hyper Market,General,11805,2,205,3949,32221,16186,5727,3.0,Rain-Snow,-1,,100,1027,1,10.0,23,-5,76,1025,-1,10.0,16,-7,56,1019,-3,5.0,0.0,300
1004,29/11/2016,0,1,0,Hyper Market,General,11805,2,184,3752,32221,16186,5727,5.0,Snow,-2,,100,1031,0,10.0,16,-4,90,1029,-2,9.0,10,-6,69,1027,-6,4.0,0.0,298
1004,30/11/2016,0,1,0,Hyper Market,General,11805,2,197,3705,32221,16186,5727,4.0,Fog,-2,,100,1033,-2,10.0,11,-7,98,1032,-6,5.0,5,-10,80,1031,-10,0.0,0.0,332
1004,01/12/2016,0,1,0,Hyper Market,General,11805,2,197,3889,32221,16186,5727,7.0,Snow,-1,,100,1032,-1,10.0,19,-4,96,1030,-6,9.0,6,-9,80,1029,-9,5.0,0.0,236
1004,02/12/2016,0,1,0,Hyper Market,General,11805,2,209,4253,32221,16186,5727,6.0,Rain-Snow,1,37.0,100,1029,2,10.0,32,0,93,1024,0,7.0,13,-1,81,1014,-1,4.0,0.0,246
1004,03/12/2016,0,1,0,Hyper Market,General,11805,2,244,4989,32221,16186,5727,6.0,Rain-Snow,2,,100,1026,5,10.0,32,1,91,1019,3,8.0,18,0,75,1013,1,4.0,0.0,252
1004,04/12/2016,0,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,5.0,Fog,1,,100,1029,6,10.0,11,0,87,1027,2,10.0,5,-2,61,1026,-1,6.0,0.0,61
1004,05/12/2016,0,1,1,Hyper Market,General,11805,2,268,5967,32221,16186,5727,4.0,,1,37.0,100,1032,5,10.0,27,-1,88,1031,2,10.0,10,-2,70,1029,-1,10.0,0.0,82
1004,06/12/2016,0,1,1,Hyper Market,General,11805,2,235,5192,32221,16186,5727,1.0,Fog,-1,,100,1030,4,10.0,11,-2,92,1028,-1,9.0,6,-5,70,1027,-5,5.0,0.0,90
1004,07/12/2016,0,1,1,Hyper Market,General,11805,2,220,4606,32221,16186,5727,7.0,Fog,0,,100,1028,2,10.0,21,-2,94,1026,-2,7.0,8,-6,81,1025,-6,0.0,0.0,254
1004,08/12/2016,0,1,1,Hyper Market,General,11805,2,238,4710,32221,16186,5727,6.0,Rain-Snow,2,77.0,100,1029,5,10.0,53,1,89,1022,3,7.0,21,0,70,1013,1,4.0,0.0,249
1004,09/12/2016,0,1,1,Hyper Market,General,11805,2,202,3954,32221,16186,5727,6.0,Rain-Snow,2,85.0,100,1022,5,10.0,58,-1,83,1018,2,8.0,40,-3,70,1013,-1,1.0,0.0,267
1004,10/12/2016,0,1,0,Hyper Market,General,11805,2,210,4171,32221,16186,5727,7.0,Rain-Snow,0,52.0,93,1027,3,10.0,42,-2,81,1025,1,9.0,29,-3,70,1023,0,2.0,0.0,261
1004,11/12/2016,0,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,6.0,,1,,87,1029,6,10.0,19,-1,80,1027,3,10.0,13,-1,66,1026,1,10.0,0.0,251
1004,12/12/2016,0,1,0,Hyper Market,General,11805,2,213,4555,32221,16186,5727,6.0,Rain,2,,81,1033,7,10.0,27,1,77,1030,4,10.0,21,-1,66,1029,2,10.0,0.0,246
1004,13/12/2016,0,1,0,Hyper Market,General,11805,2,208,4148,32221,16186,5727,6.0,,5,,100,1035,8,10.0,23,3,88,1034,6,7.0,8,0,62,1033,3,1.0,0.0,90
1004,14/12/2016,0,1,0,Hyper Market,General,11805,2,203,3893,32221,16186,5727,8.0,Fog,4,,100,1035,4,6.0,11,3,99,1034,2,3.0,8,1,93,1033,1,1.0,0.0,112
1004,15/12/2016,0,1,0,Hyper Market,General,11805,2,196,3929,32221,16186,5727,8.0,Fog,2,,100,1033,2,9.0,13,1,100,1031,1,2.0,8,0,100,1029,0,1.0,0.0,104
1004,16/12/2016,0,1,0,Hyper Market,General,11805,2,201,4128,32221,16186,5727,6.0,Fog,1,,100,1028,1,9.0,13,-1,99,1026,-1,4.0,6,-2,93,1025,-2,0.0,0.0,243
1004,17/12/2016,0,1,0,Hyper Market,General,11805,2,202,4161,32221,16186,5727,5.0,Fog-Rain-Snow,3,,100,1034,5,10.0,27,0,96,1029,0,6.0,10,-4,81,1026,-4,0.0,0.0,242
1004,18/12/2016,0,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,4.0,Fog,2,,100,1034,3,10.0,11,-1,98,1033,-1,5.0,5,-4,87,1032,-4,1.0,0.0,216
1004,19/12/2016,0,1,1,Hyper Market,General,11805,2,290,6268,32221,16186,5727,,Fog,2,,100,1033,5,10.0,13,-2,96,1032,-1,10.0,5,-6,81,1030,-6,6.0,0.0,64
1004,20/12/2016,0,1,1,Hyper Market,General,11805,2,262,5795,32221,16186,5727,2.0,Fog,2,,100,1030,7,10.0,13,-3,95,1028,0,6.0,5,-6,71,1026,-6,1.0,0.0,69
1004,21/12/2016,0,1,1,Hyper Market,General,11805,2,250,5536,32221,16186,5727,6.0,Fog,0,,100,1026,0,7.0,11,-3,100,1024,-3,3.0,5,-6,100,1018,-6,0.0,0.0,71
1004,22/12/2016,0,1,1,Hyper Market,General,11805,2,252,5225,32221,16186,5727,6.0,Fog-Rain,0,,100,1018,0,8.0,13,-2,100,1015,-2,5.0,8,-4,100,1013,-4,0.0,0.0,82
1004,23/12/2016,0,1,1,Hyper Market,General,11805,2,249,5031,32221,16186,5727,6.0,Fog-Rain,4,,100,1033,5,10.0,21,1,97,1024,0,7.0,10,-4,87,1016,-4,4.0,0.0,261
1004,24/12/2016,0,1,0,Hyper Market,General,11805,2,267,5288,32221,16186,5727,4.0,Fog,0,,100,1034,0,10.0,13,-2,100,1032,-2,2.0,5,-4,100,1028,-4,0.0,0.0,72
1004,25/12/2016,0,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,6.0,Fog-Rain,6,,100,1027,10,10.0,13,1,88,1024,3,9.0,5,-3,66,1022,-3,5.0,0.0,175
1004,26/12/2016,0,1,0,Hyper Market,General,11805,2,337,6542,32221,16186,5727,8.0,Fog-Rain,5,,100,1023,12,10.0,21,3,79,1020,6,10.0,11,-1,58,1014,-1,10.0,0.0,207
1004,27/12/2016,0,1,0,Hyper Market,General,11805,2,189,3356,32221,16186,5727,,Fog,3,,100,1013,7,10.0,14,0,92,1006,2,10.0,8,-2,76,999,-2,10.0,0.0,68
1004,28/12/2016,1,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,4.0,,4,26.0,100,999,16,10.0,27,1,77,995,8,10.0,11,0,36,991,1,10.0,0.0,115
1004,29/12/2016,1,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,6.0,Fog-Rain,5,,100,1006,5,10.0,32,2,98,995,2,6.0,11,0,93,989,0,0.0,0.0,269
1004,30/12/2016,0,1,0,Hyper Market,General,11805,2,225,4182,32221,16186,5727,4.0,Fog-Rain,3,,100,1011,8,10.0,24,1,89,1009,3,10.0,14,-2,66,1007,-2,8.0,0.0,168
1004,31/12/2016,0,1,0,Hyper Market,General,11805,2,191,3525,32221,16186,5727,6.0,Fog-Rain,3,,100,1010,7,10.0,19,-1,94,1007,2,10.0,5,-3,71,1005,-3,10.0,0.0,28
1004,01/01/2017,0,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,6.0,Rain,3,42.0,93,1026,6,10.0,27,1,83,1019,3,10.0,18,-2,70,1010,0,10.0,0.0,237
1004,02/01/2017,0,1,0,Hyper Market,General,11805,2,222,4389,32221,16186,5727,2.0,Fog,2,,100,1029,5,10.0,16,-1,94,1027,0,8.0,8,-5,76,1025,-5,0.0,0.0,91
1004,03/01/2017,0,1,0,Hyper Market,General,11805,2,149,2358,32221,16186,5727,5.0,Fog,0,,100,1024,0,7.0,14,-3,100,1020,-2,1.0,6,-5,93,1016,-5,0.0,0.0,83
1004,04/01/2017,1,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,6.0,Fog,1,,100,1018,2,9.0,14,-2,99,1015,-2,4.0,8,-6,93,1010,-6,0.0,0.0,84
1004,05/01/2017,0,1,0,Hyper Market,General,11805,2,194,3554,32221,16186,5727,6.0,Fog-Rain,2,,100,1013,5,10.0,16,-1,94,1009,0,8.0,6,-4,76,1007,-4,7.0,0.0,116
1004,06/01/2017,0,1,0,Hyper Market,General,11805,2,178,3290,32221,16186,5727,6.0,Fog-Rain,3,,100,1016,8,10.0,19,0,86,1014,2,10.0,5,-3,61,1013,-3,10.0,0.0,184
1004,07/01/2017,0,1,0,Hyper Market,General,11805,2,198,3730,32221,16186,5727,7.0,Fog-Rain,6,,100,1016,6,10.0,21,2,86,1009,3,10.0,8,-1,70,1001,1,10.0,0.0,107
1004,08/01/2017,0,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,6.0,Fog-Rain,5,,100,1016,6,10.0,29,3,95,1009,3,8.0,11,0,87,1001,0,1.0,0.0,235
1004,09/01/2017,1,0,1,Hyper Market,General,11805,2,0,0,32221,16186,5727,,Fog,3,,100,1017,9,10.0,13,1,91,1016,2,9.0,5,-4,66,1013,-4,5.0,0.0,102
1004,10/01/2017,0,1,1,Hyper Market,General,11805,2,290,6469,32221,16186,5727,,Fog,8,,100,1020,15,10.0,14,3,86,1019,8,10.0,5,0,55,1014,0,10.0,0.0,90
1004,11/01/2017,0,1,1,Hyper Market,General,11805,2,241,5267,32221,16186,5727,,Fog-Rain,7,,100,1024,15,10.0,14,4,86,1022,8,10.0,6,0,59,1019,0,10.0,0.0,226
1004,12/01/2017,0,1,1,Hyper Market,General,11805,2,206,4321,32221,16186,5727,6.0,Fog-Rain,5,60.0,100,1020,14,10.0,40,2,76,1015,7,10.0,6,-1,47,1011,-1,8.0,0.0,213
1004,13/01/2017,0,1,1,Hyper Market,General,11805,2,217,4223,32221,16186,5727,5.0,Fog-Rain,4,58.0,100,1020,8,10.0,35,2,86,1019,3,10.0,23,-2,61,1013,-2,6.0,0.0,247
1004,14/01/2017,0,1,0,Hyper Market,General,11805,2,197,3900,32221,16186,5727,7.0,Fog-Rain,6,,100,1022,7,10.0,26,1,97,1019,1,9.0,6,-4,87,1017,-4,3.0,0.0,279
1004,15/01/2017,0,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,6.0,Fog,5,,100,1026,6,10.0,21,1,88,1023,2,10.0,11,-3,61,1019,-3,9.0,0.0,29
1004,16/01/2017,0,1,0,Hyper Market,General,11805,2,206,3846,32221,16186,5727,6.0,Fog,2,,100,1019,3,9.0,10,-1,100,1015,-1,3.0,5,-5,93,1010,-5,0.0,0.0,54
1004,17/01/2017,0,1,0,Hyper Market,General,11805,2,154,3189,32221,16186,5727,7.0,Rain-Snow,2,,100,1010,2,8.0,21,1,100,1007,1,4.0,6,0,100,1004,0,1.0,0.0,327
1004,18/01/2017,0,1,0,Hyper Market,General,11805,2,185,3401,32221,16186,5727,5.0,Rain,3,,100,1013,4,10.0,16,1,93,1012,2,9.0,11,-1,75,1010,0,6.0,0.0,240
1004,19/01/2017,0,1,0,Hyper Market,General,11805,2,190,3569,32221,16186,5727,6.0,,3,,100,1010,6,10.0,14,2,95,1007,3,10.0,6,0,81,1003,0,10.0,0.0,77
1004,20/01/2017,0,1,0,Hyper Market,General,11805,2,176,3040,32221,16186,5727,7.0,Fog-Rain,5,,100,1007,6,10.0,14,3,97,1006,3,9.0,8,1,87,1005,1,0.0,0.0,195
1004,21/01/2017,0,1,0,Hyper Market,General,11805,2,200,4002,32221,16186,5727,6.0,Fog,3,,100,1007,3,7.0,19,2,100,1004,1,2.0,11,0,100,1001,0,0.0,0.0,86
1004,22/01/2017,0,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,7.0,Fog,3,,100,1000,3,5.0,14,2,100,999,2,1.0,10,1,100,998,1,0.0,0.0,31
1004,23/01/2017,0,1,1,Hyper Market,General,11805,2,252,5424,32221,16186,5727,7.0,Fog-Rain,3,,100,1006,3,10.0,21,2,98,1001,2,5.0,11,1,93,997,1,0.0,0.0,268
1004,24/01/2017,0,1,1,Hyper Market,General,11805,2,200,4335,32221,16186,5727,6.0,Rain-Snow,3,,100,1012,3,10.0,19,2,99,1009,1,9.0,14,0,93,1006,0,5.0,0.0,255
1004,25/01/2017,0,1,1,Hyper Market,General,11805,2,216,4508,32221,16186,5727,7.0,,3,,100,1014,4,10.0,14,2,96,1012,3,8.0,6,1,87,1011,2,5.0,0.0,37
1004,26/01/2017,0,1,1,Hyper Market,General,11805,2,192,3772,32221,16186,5727,6.0,Rain,2,,100,1016,6,10.0,24,1,89,1014,3,9.0,8,0,66,1012,0,3.0,0.0,242
1004,27/01/2017,0,1,1,Hyper Market,General,11805,2,198,3800,32221,16186,5727,6.0,Rain-Snow,2,,100,1016,4,10.0,27,2,95,1013,2,9.0,14,0,87,1010,1,6.0,0.0,254
1004,28/01/2017,0,1,0,Hyper Market,General,11805,2,193,3677,32221,16186,5727,6.0,Snow,1,,100,1017,3,10.0,16,-1,89,1016,1,9.0,11,-3,75,1011,0,4.0,0.0,274
1004,29/01/2017,0,0,0,Hyper Market,General,11805,2,0,0,32221,16186,5727,7.0,Rain-Snow,1,45.0,100,1010,2,10.0,35,0,92,1008,1,7.0,19,-2,81,1001,0,0.0,0.0,227
1004,30/01/2017,0,1,0,Hyper Market,General,11805,2,172,3477,32221,16186,5727,6.0,Rain-Snow,2,,100,1002,3,10.0,26,1,95,1000,1,9.0,13,-2,81,997,-1,1.0,0.0,207
1004,31/01/2017,0,1,0,Hyper Market,General,11805,2,191,3475,32221,16186,5727,6.0,Fog,0,,100,1003,0,10.0,16,-2,100,1001,-3,3.0,6,-6,100,1000,-6,0.0,0.0,67
1004,01/02/2017,0,1,0,Hyper Market,General,11805,2,185,3549,32221,16186,5727,8.0,Snow,-1,,100,1004,-1,10.0,21,-3,92,1001,-2,9.0,16,-4,86,999,-3,3.0,0.0,84
1004,02/02/2017,0,1,0,Hyper Market,General,11805,2,180,3371,32221,16186,5727,7.0,Snow,-2,,100,1008,-1,7.0,24,-3,93,1006,-3,5.0,14,-4,80,1003,-4,3.0,0.0,82
1004,03/02/2017,0,1,0,Hyper Market,General,11805,2,199,3876,32221,16186,5727,5.0,Fog,-1,,100,1011,2,5.0,13,-2,94,1008,-2,4.0,6,-5,81,1004,-5,3.0,0.0,265
