StoreID,Date,IsHoliday,IsOpen,HasPromotions,StoreType,AssortmentType,NearestCompetitor,Region,NumberOfCustomers,NumberOfSales,Region_AreaKM2,Region_GDP,Region_PopulationK,CloudCover,Events,Max_Dew_PointC,Max_Gust_SpeedKm_h,Max_Humidity,Max_Sea_Level_PressurehPa,Max_TemperatureC,Max_VisibilityKm,Max_Wind_SpeedKm_h,Mean_Dew_PointC,Mean_Humidity,Mean_Sea_Level_PressurehPa,Mean_TemperatureC,Mean_VisibilityKm,Mean_Wind_SpeedKm_h,Min_Dew_PointC,Min_Humidity,Min_Sea_Level_PressurehPa,Min_TemperatureC,Min_VisibilitykM,Precipitationmm,WindDirDegrees
1003,03/07/2016,0,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,4,,11,34,100,1025,21,26,19,8,62,1023,14,12,6,5,31,1021,7,10,0,252
1003,04/07/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,322,7949,9643,17130,2770,5,,14,42,94,1022,25,31,19,12,64,1019,18,12,8,9,31,1015,11,10,0,205
1003,05/07/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,264,6308,9643,17130,2770,6,Fog,14,27,88,1017,26,31,19,13,60,1015,20,11,8,10,27,1012,14,10,0,204
1003,06/07/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,270,6676,9643,17130,2770,7,Rain-Thunderstorm,18,39,100,1016,19,31,23,16,85,1011,18,13,10,13,60,1009,17,10,"6,1",207
1003,07/07/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,248,5636,9643,17130,2770,5,Fog-Rain,17,,100,1025,25,31,21,14,73,1020,20,11,6,12,36,1016,16,10,0,241
1003,08/07/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,300,6667,9643,17130,2770,5,,15,,94,1029,24,31,16,14,68,1027,20,13,6,13,46,1025,16,10,0,318
1003,09/07/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,241,5129,9643,17130,2770,2,,16,,88,1029,27,31,21,14,61,1028,21,15,13,12,32,1026,16,10,0,35
1003,10/07/2016,0,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,1,,15,39,82,1029,28,31,26,12,52,1028,22,15,14,9,21,1027,17,10,0,27
1003,11/07/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,239,4780,9643,17130,2770,1,,13,39,72,1030,28,10,24,12,50,1028,22,10,14,11,27,1026,16,10,0,33
1003,12/07/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,214,4274,9643,17130,2770,2,,14,40,77,1027,28,10,21,13,51,1023,22,10,13,11,27,1020,17,10,0,33
1003,13/07/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,212,4279,9643,17130,2770,4,,15,37,78,1021,27,31,23,13,53,1019,23,17,14,8,23,1016,18,10,0,23
1003,14/07/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,210,4459,9643,17130,2770,3,,12,,72,1021,23,10,24,9,54,1020,18,10,16,7,27,1019,12,10,0,22
1003,15/07/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,231,4451,9643,17130,2770,2,,12,,88,1022,24,31,19,9,56,1021,18,18,10,7,25,1019,11,10,0,12
1003,16/07/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,228,5052,9643,17130,2770,1,,12,,82,1022,26,31,21,11,53,1021,19,22,13,8,23,1020,13,10,0,11
1003,17/07/2016,0,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,,,14,35,82,1023,27,31,21,11,53,1022,20,31,13,9,24,1020,13,31,0,360
1003,18/07/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,314,8167,9643,17130,2770,4,,13,,82,1023,27,31,16,11,55,1022,21,18,10,9,22,1021,14,10,0,14
1003,19/07/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,265,6641,9643,17130,2770,6,,13,,94,1024,28,31,16,11,53,1022,21,22,6,9,21,1021,14,10,0,64
1003,20/07/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,229,5624,9643,17130,2770,,,13,32,77,1023,29,31,19,11,48,1022,22,30,11,6,15,1020,16,26,0,28
1003,21/07/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,243,5501,9643,17130,2770,6,,15,37,68,1023,30,10,26,13,45,1022,25,10,18,11,21,1020,20,10,0,28
1003,22/07/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,284,6216,9643,17130,2770,1,,14,39,68,1022,29,10,26,13,47,1021,24,10,19,10,20,1019,19,10,0,25
1003,23/07/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,219,4444,9643,17130,2770,1,,14,,73,1021,28,10,24,13,50,1020,23,10,16,10,23,1018,17,10,0,28
1003,24/07/2016,0,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,,,14,,73,1021,31,,21,12,46,1019,24,,13,9,17,1017,17,,0,57
1003,25/07/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,185,3442,9643,17130,2770,,,15,,78,1018,34,,11,13,45,1016,26,,8,10,15,1013,18,,0,53
1003,26/07/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,201,3952,9643,17130,2770,2,,16,,78,1014,33,31,21,14,46,1013,27,16,8,10,17,1011,19,10,0,89
1003,27/07/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,203,3944,9643,17130,2770,6,Rain,18,,83,1016,28,31,21,16,60,1014,23,14,10,14,36,1013,18,10,0,250
1003,28/07/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,190,3627,9643,17130,2770,3,Rain-Thunderstorm,19,32,94,1017,31,31,23,17,68,1016,24,15,6,15,31,1014,17,10,"0,25",77
1003,29/07/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,221,4723,9643,17130,2770,6,Fog-Rain,21,,100,1016,32,31,16,18,64,1014,26,17,6,13,23,1011,19,10,0,94
1003,30/07/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,208,3790,9643,17130,2770,3,Rain,20,40,94,1012,37,31,24,17,54,1009,29,22,8,12,15,1005,21,10,0,113
1003,31/07/2016,0,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,6,Rain-Thunderstorm,20,42,100,1015,28,31,24,18,69,1011,24,12,10,16,38,1005,19,6,"0,25",218
1003,01/08/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,335,9058,9643,17130,2770,6,Fog-Rain-Thunderstorm,19,24,100,1018,24,31,26,17,88,1016,20,12,8,14,52,1014,17,10,"6,1",191
1003,02/08/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,267,6423,9643,17130,2770,6,Rain,18,47,100,1020,24,26,26,14,67,1019,21,12,14,10,32,1018,17,10,"0,51",221
1003,03/08/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,284,7070,9643,17130,2770,4,Rain,16,40,83,1020,27,10,29,14,59,1019,22,10,19,11,32,1017,18,10,0,221
1003,04/08/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,253,5745,9643,17130,2770,1,,16,32,100,1020,33,10,13,14,58,1017,24,10,5,9,14,1013,14,10,0,90
1003,05/08/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,255,5661,9643,17130,2770,,,17,39,83,1015,36,,23,14,46,1014,27,,10,8,11,1011,17,,0,175
1003,06/08/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,245,5104,9643,17130,2770,6,Rain,17,37,78,1021,31,10,26,14,48,1017,26,10,10,10,25,1012,21,10,0,253
1003,07/08/2016,0,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,1,,15,,73,1022,30,10,19,12,43,1020,24,10,6,8,17,1019,18,10,0,259
1003,08/08/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,193,3934,9643,17130,2770,,,16,26,82,1021,33,,21,13,52,1017,24,,6,11,21,1012,15,,0,92
1003,09/08/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,175,3626,9643,17130,2770,6,Fog-Rain-Thunderstorm,20,98,100,1016,30,26,69,16,66,1014,24,10,8,10,20,1013,18,1,0,243
1003,10/08/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,202,4060,9643,17130,2770,6,Fog-Rain-Thunderstorm,22,45,100,1015,28,31,26,18,84,1012,22,10,10,15,37,1010,16,2,"6,1",118
1003,11/08/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,217,4372,9643,17130,2770,6,Rain,19,,100,1020,22,31,19,16,75,1016,20,9,11,13,47,1012,18,5,0,279
1003,12/08/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,226,4562,9643,17130,2770,5,Fog,14,,94,1022,24,31,18,13,66,1021,19,16,5,11,33,1019,14,10,0,182
1003,13/08/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,208,4090,9643,17130,2770,4,Fog,14,,94,1021,26,31,29,12,62,1020,20,15,10,7,21,1018,14,10,0,237
1003,14/08/2016,0,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,5,,11,,88,1021,24,10,16,8,50,1020,18,10,6,6,22,1017,13,10,0,227
1003,15/08/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,330,8279,9643,17130,2770,4,Fog-Rain,15,,100,1019,25,10,23,11,66,1016,19,9,8,9,27,1013,12,4,"5,08",211
1003,16/08/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,288,6774,9643,17130,2770,4,Fog,14,40,100,1022,22,23,23,11,67,1019,17,10,10,5,24,1016,13,4,0,256
1003,17/08/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,256,5575,9643,17130,2770,1,Fog,10,,100,1024,22,10,14,8,60,1023,16,10,3,6,24,1022,10,10,0,37
1003,18/08/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,265,5418,9643,17130,2770,,,11,34,100,1025,25,,14,8,59,1023,17,,5,4,17,1021,8,,0,156
1003,19/08/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,274,5483,9643,17130,2770,,,11,,88,1022,29,,13,9,53,1019,20,,6,8,18,1015,12,,0,84
1003,20/08/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,229,4289,9643,17130,2770,5,,14,,88,1017,29,31,19,12,56,1015,21,19,5,10,23,1014,13,10,0,197
1003,21/08/2016,0,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,6,Rain,17,,83,1016,23,31,21,15,71,1015,20,11,10,13,56,1014,17,10,"0,76",198
1003,22/08/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,249,4608,9643,17130,2770,4,Rain-Thunderstorm,17,,100,1024,25,26,32,14,71,1016,21,11,13,9,27,1013,17,9,"0,76",266
1003,23/08/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,233,4113,9643,17130,2770,5,,12,,88,1029,23,31,14,10,62,1027,18,11,10,8,29,1024,12,10,0,298
1003,24/08/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,241,4622,9643,17130,2770,6,,12,,88,1028,25,31,13,9,58,1025,18,18,8,7,23,1022,11,10,0,57
1003,25/08/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,210,3859,9643,17130,2770,4,,12,,94,1023,26,31,13,10,58,1020,19,25,6,7,19,1017,12,10,0,54
1003,26/08/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,224,4080,9643,17130,2770,6,Rain,14,,77,1018,24,31,21,12,61,1017,21,17,10,11,33,1015,17,10,"0,25",53
1003,27/08/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,257,5068,9643,17130,2770,6,Fog-Rain-Thunderstorm,18,39,100,1016,26,26,32,14,78,1013,19,15,10,12,38,1011,13,10,"3,05",70
1003,28/08/2016,0,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,7,Rain,18,,100,1013,18,16,16,16,97,1011,17,9,5,14,85,1010,16,5,"9,91",131
1003,29/08/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,324,7934,9643,17130,2770,6,Rain,16,,100,1016,19,31,24,14,84,1013,17,13,18,12,63,1012,14,10,"1,02",29
1003,30/08/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,268,6229,9643,17130,2770,6,Rain,14,,88,1016,22,31,16,12,67,1015,18,14,10,10,40,1013,14,10,"0,25",30
1003,31/08/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,247,5785,9643,17130,2770,4,,14,,82,1021,23,31,19,11,59,1018,19,20,10,7,30,1015,14,10,0,24
1003,01/09/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,257,5353,9643,17130,2770,3,,13,24,100,1023,25,31,10,11,63,1021,18,21,5,8,23,1020,11,10,0,59
1003,02/09/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,277,6105,9643,17130,2770,6,Fog,13,,100,1022,26,31,14,11,63,1020,19,18,6,7,20,1018,12,10,0,107
1003,03/09/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,257,5663,9643,17130,2770,6,Fog-Rain-Thunderstorm,17,42,100,1023,22,31,21,13,74,1021,18,14,10,11,44,1020,14,5,"0,76",222
1003,04/09/2016,0,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,4,,15,,88,1027,19,31,19,8,59,1026,16,14,11,4,30,1023,12,10,0,313
1003,05/09/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,241,4193,9643,17130,2770,5,,13,,77,1027,24,10,29,9,53,1025,19,10,14,7,26,1023,14,10,0,252
1003,06/09/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,198,3963,9643,17130,2770,2,,14,,88,1028,25,31,21,13,62,1027,20,11,11,13,37,1026,15,10,0,302
1003,07/09/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,184,3903,9643,17130,2770,,Fog,16,,100,1027,28,31,13,14,69,1023,21,17,8,12,29,1020,13,10,0,68
1003,08/09/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,191,3601,9643,17130,2770,,,15,,88,1020,31,,14,14,59,1016,23,,10,12,22,1012,16,,0,65
1003,09/09/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,213,4027,9643,17130,2770,,,17,32,82,1013,31,,19,14,56,1011,23,,8,13,26,1010,16,,0,99
1003,10/09/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,246,5138,9643,17130,2770,6,Rain,19,,100,1018,23,31,19,17,82,1016,20,14,6,16,62,1012,17,10,"4,06",96
1003,11/09/2016,0,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,6,Rain,19,39,100,1020,19,31,21,16,87,1017,17,13,10,13,66,1014,15,6,"2,03",305
1003,12/09/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,321,7759,9643,17130,2770,6,Rain,15,,100,1020,20,14,24,11,73,1018,16,10,11,6,30,1015,12,6,"2,03",220
1003,13/09/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,267,6690,9643,17130,2770,5,Rain,14,47,100,1016,17,31,29,9,73,1014,14,10,14,7,44,1011,11,8,0,224
1003,14/09/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,243,5241,9643,17130,2770,7,Rain-Thunderstorm,12,48,100,1015,17,31,29,11,84,1013,13,11,18,8,55,1012,11,5,"6,1",214
1003,15/09/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,253,5474,9643,17130,2770,6,Rain,13,,100,1019,18,31,23,11,82,1015,15,13,11,9,44,1013,12,6,"2,03",270
1003,16/09/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,270,5724,9643,17130,2770,5,Rain,13,,100,1022,18,31,21,12,82,1020,16,14,10,11,56,1019,12,10,0,216
1003,17/09/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,251,5014,9643,17130,2770,7,Rain,18,40,100,1020,18,31,27,14,94,1015,16,10,8,11,81,1012,12,3,"4,06",193
1003,18/09/2016,0,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,6,Rain,16,,100,1013,18,31,24,12,76,1011,16,11,6,9,51,1009,13,10,0,341
1003,19/09/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,205,4143,9643,17130,2770,6,Rain,12,48,94,1009,17,31,29,11,85,1004,13,12,19,7,61,1001,9,6,"4,06",210
1003,20/09/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,186,3328,9643,17130,2770,6,Rain,10,48,100,1008,14,31,29,7,80,1005,10,11,14,6,48,1000,6,8,0,199
1003,21/09/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,191,3852,9643,17130,2770,7,Rain,14,,100,1007,14,26,23,11,91,1000,12,9,14,9,70,995,9,5,"4,06",248
1003,22/09/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,194,3591,9643,17130,2770,5,Rain,10,,94,1014,16,31,24,8,76,1012,12,14,13,6,47,1007,8,10,0,212
1003,23/09/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,223,4067,9643,17130,2770,6,Rain,13,,100,1022,17,26,21,11,79,1016,14,10,14,9,53,1013,11,5,0,239
1003,24/09/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,247,5129,9643,17130,2770,5,Fog,11,,94,1028,18,31,14,9,72,1026,14,12,8,7,40,1022,10,10,0,208
1003,25/09/2016,0,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,6,Fog,13,,100,1029,19,31,14,11,81,1028,13,11,5,8,51,1027,8,3,0,286
1003,26/09/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,286,6842,9643,17130,2770,6,Fog-Rain,14,,94,1027,19,26,13,12,74,1025,16,13,6,10,51,1022,12,10,0,316
1003,27/09/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,224,5190,9643,17130,2770,2,Fog,12,,100,1023,21,31,10,11,76,1017,14,14,3,8,43,1014,8,10,0,58
1003,28/09/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,207,4609,9643,17130,2770,6,Fog,15,,100,1015,19,18,14,12,88,1012,14,9,6,9,66,1010,9,5,0,153
1003,29/09/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,250,5252,9643,17130,2770,6,Fog-Rain,16,,100,1018,19,19,21,12,80,1014,16,11,8,9,50,1011,12,8,"0,51",279
1003,30/09/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,286,6324,9643,17130,2770,4,,9,,93,1019,17,31,19,8,73,1017,13,13,14,7,42,1016,9,10,0,29
1003,01/10/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,254,5111,9643,17130,2770,6,Rain,10,,93,1016,18,31,23,7,69,1013,12,24,13,4,48,1011,6,10,0,44
1003,02/10/2016,0,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,6,Rain,7,,82,1012,18,31,29,6,57,1010,14,23,18,3,32,1008,9,10,0,41
1003,03/10/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,221,4283,9643,17130,2770,4,,8,,87,1011,16,31,24,6,68,1010,11,13,14,4,47,1009,7,10,0,48
1003,04/10/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,196,3883,9643,17130,2770,4,,7,,76,1016,17,31,24,6,60,1013,12,12,14,3,40,1010,8,10,0,31
1003,05/10/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,240,4865,9643,17130,2770,,,5,,87,1022,16,31,27,3,65,1019,10,28,14,2,33,1017,5,26,0,59
1003,06/10/2016,1,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,,,3,,81,1023,16,31,27,1,54,1021,10,31,16,-1,27,1020,4,31,0,67
1003,07/10/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,259,5665,9643,17130,2770,6,Rain,9,,88,1022,14,26,16,6,71,1020,11,14,11,1,36,1018,8,10,"0,25",63
1003,08/10/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,237,4947,9643,17130,2770,7,Rain,11,,100,1021,12,26,19,10,96,1017,11,7,10,8,69,1015,10,3,"11,94",47
1003,09/10/2016,0,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,7,Rain,13,,100,1027,15,14,14,12,90,1024,13,8,6,10,69,1021,11,4,"5,08",12
1003,10/10/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,323,8336,9643,17130,2770,5,Fog-Rain,14,,100,1027,18,31,13,12,85,1026,16,12,10,11,55,1025,12,10,0,38
1003,11/10/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,254,5854,9643,17130,2770,6,Fog,13,,100,1026,17,19,10,11,79,1025,13,12,6,9,56,1024,10,10,0,46
1003,12/10/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,243,5650,9643,17130,2770,6,Rain,14,40,100,1025,18,19,21,12,87,1020,16,11,8,11,62,1012,12,4,"2,03",196
1003,13/10/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,254,5779,9643,17130,2770,6,Rain,13,,100,1012,13,31,26,7,83,1009,9,11,11,3,54,1006,6,6,"6,1",237
1003,14/10/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,254,5799,9643,17130,2770,6,Fog-Rain,8,,100,1018,8,31,14,6,95,1014,7,13,5,4,73,1012,4,10,"0,51",54
1003,15/10/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,239,5147,9643,17130,2770,6,Fog-Rain,7,,100,1021,8,16,21,5,96,1019,6,9,10,2,80,1017,3,1,"1,02",79
1003,16/10/2016,0,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,6,,6,37,100,1021,11,31,16,5,86,1020,8,10,6,4,52,1018,4,6,0,162
1003,17/10/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,206,3996,9643,17130,2770,6,Fog-Rain,12,37,100,1020,14,31,21,8,91,1017,9,12,6,3,66,1013,4,2,"0,25",129
1003,18/10/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,184,3505,9643,17130,2770,6,Rain,12,40,100,1014,13,31,26,9,83,1010,12,11,18,7,61,1008,10,6,"10,92",212
1003,19/10/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,161,3001,9643,17130,2770,6,Fog-Rain,9,27,100,1016,14,31,19,8,80,1014,11,14,11,6,53,1009,8,10,"0,25",231
1003,20/10/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,178,3398,9643,17130,2770,6,Rain,12,53,100,1017,16,26,35,10,88,1015,12,11,13,8,61,1013,9,3,"0,51",211
1003,21/10/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,213,4215,9643,17130,2770,4,Fog-Rain,12,,100,1021,16,31,21,11,88,1019,12,13,6,8,64,1018,9,5,0,125
1003,22/10/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,199,3851,9643,17130,2770,7,Rain,14,32,100,1019,19,31,14,9,82,1015,12,22,10,6,55,1012,6,10,0,119
1003,23/10/2016,0,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,6,Rain,16,42,100,1016,17,31,21,15,94,1015,16,14,13,13,83,1013,14,10,"0,51",191
1003,24/10/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,276,6628,9643,17130,2770,6,,15,42,100,1018,18,31,23,13,85,1016,16,14,13,12,68,1016,13,10,0,187
1003,25/10/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,206,4545,9643,17130,2770,6,Fog,15,26,100,1016,24,31,14,13,78,1011,18,21,5,11,38,1006,12,10,"0,51",83
1003,26/10/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,213,4575,9643,17130,2770,6,Rain,16,42,100,1014,17,31,21,14,91,1010,16,12,10,13,78,1007,14,10,"5,08",183
1003,27/10/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,254,5407,9643,17130,2770,4,Fog,13,37,100,1020,18,31,21,12,84,1018,14,12,11,10,53,1014,11,10,0,189
1003,28/10/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,266,5653,9643,17130,2770,5,Rain,13,,100,1020,16,31,13,12,91,1016,13,18,6,9,74,1014,9,10,0,42
1003,29/10/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,239,4924,9643,17130,2770,6,Rain,16,34,100,1016,21,31,24,14,82,1015,17,14,8,12,62,1013,13,10,"3,05",206
1003,30/10/2016,0,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,5,Rain-Thunderstorm,16,69,100,1013,17,31,43,13,81,1010,15,11,19,9,59,1007,13,4,"0,76",205
1003,31/10/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,200,3901,9643,17130,2770,6,Rain,13,87,100,1011,19,31,55,11,70,1006,16,11,27,8,47,1002,13,10,0,208
1003,01/11/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,187,3368,9643,17130,2770,3,,8,42,82,1020,15,10,35,6,64,1014,12,10,21,4,37,1010,9,10,0,212
1003,02/11/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,192,3634,9643,17130,2770,2,Fog,6,,93,1029,12,31,19,5,77,1025,8,13,13,2,53,1020,3,10,0,191
1003,03/11/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,206,3917,9643,17130,2770,2,Fog,6,,100,1029,12,26,11,3,83,1026,6,14,3,-1,50,1023,-1,7,0,146
1003,04/11/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,225,4575,9643,17130,2770,7,Fog-Rain,8,,100,1023,11,19,14,6,88,1019,7,11,6,3,66,1012,3,6,0,193
1003,05/11/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,250,5267,9643,17130,2770,7,Rain,15,48,100,1013,16,19,26,11,93,1006,12,7,11,7,72,1004,8,3,"6,1",195
1003,06/11/2016,0,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,5,Rain,12,55,100,1010,11,31,37,7,78,1006,9,11,21,4,58,1002,8,9,"2,03",212
1003,07/11/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,310,7944,9643,17130,2770,6,Rain,9,61,94,1006,13,31,35,7,80,994,9,11,23,3,67,988,6,10,"2,03",205
1003,08/11/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,256,6049,9643,17130,2770,5,Rain,7,50,100,1003,9,31,24,4,82,1000,7,12,14,2,55,995,4,5,"2,03",203
1003,09/11/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,245,5276,9643,17130,2770,6,Rain,12,45,100,1008,14,31,32,8,85,1003,10,11,16,5,64,997,5,3,"5,08",208
1003,10/11/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,232,5157,9643,17130,2770,6,Rain,12,55,88,1011,17,10,37,12,79,1009,14,10,27,11,64,1007,12,10,0,209
1003,11/11/2016,0,1,1,Standard Market,With Non-Food Department,15908,7,278,6031,9643,17130,2770,6,Rain,13,,100,1012,13,31,27,11,89,1009,12,11,14,9,70,1005,11,6,"6,1",174
1003,12/11/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,236,5227,9643,17130,2770,4,Rain,10,48,88,1015,12,14,34,5,70,1011,10,10,24,3,45,1006,8,10,0,213
1003,13/11/2016,0,0,0,Standard Market,With Non-Food Department,15908,7,0,0,9643,17130,2770,6,Rain,6,,93,1023,8,31,29,4,83,1009,6,12,18,2,66,1003,3,6,"4,06",276
1003,14/11/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,202,3970,9643,17130,2770,2,,4,,100,1033,11,31,14,2,79,1030,6,15,8,0,47,1023,1,10,0,156
1003,15/11/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,181,3740,9643,17130,2770,6,Fog,4,,100,1032,8,26,11,1,84,1028,3,17,6,-1,55,1025,-1,9,0,197
1003,16/11/2016,0,1,0,Standard Market,With Non-Food Department,15908,7,198,4121,9643,17130,2770,4,Fog-Rain,7,,100,1033,10,31,14,4,87,1030,6,8,6,1,49,1027,1,0,0,127
